"","neigh","long","lat","zipcode","value","closest_int"
"5213","18",-88.2396,43.233282,"53033",0.90345378382366,"216"
"5214","18",-88.60135,43.345528,"53034",-0.763235710588975,"216"
"5215","18",-88.53606,43.395861,"53035",-0.158538457360339,"216"
"5216","18",-88.5739,43.178685,"53036",0.468029785213768,"216"
"5217","18",-88.17011,43.322213,"53037",1.1025635116826,"216"
"5218","18",-88.77595,43.075784,"53038",1.20703126679572,"216"
"5219","18",-88.70876,43.378828,"53039",-0.423733730246367,"216"
"5220","18",-88.1503,43.055315,"53045",0.683781255196624,"216"
"5221","18",-88.16124,43.153447,"53046",-1.30849947233087,"216"
"5222","18",-88.62873,43.257364,"53047",0.454097698017773,"216"
"5223","18",-88.53911,43.499518,"53050",0.249459405607703,"216"
"5224","18",-88.11034,43.151183,"53051",0.910434098009068,"216"
"5225","18",-88.302997,43.018696,"53052",-0.837683953747911,"216"
"5226","18",-88.30975,43.146023,"53056",-0.154840955877786,"216"
"5227","18",-88.40276,43.108775,"53058",0.454354293568222,"216"
"5228","18",-88.52623,43.289159,"53059",0.372200790750673,"216"
"5229","18",-88.062338,43.433807,"53060",-0.738775506801486,"216"
"5230","18",-88.302997,43.018696,"53064",-0.25643404709297,"216"
"5231","18",-88.48935,43.108241,"53066",0.183766811468524,"216"
"5232","18",-88.43771,43.114118,"53069",-1.39401893350587,"216"
"5233","18",-88.268,43.076953,"53072",-1.08116197627962,"216"
"5234","18",-87.88001,43.40181,"53074",-0.57378800619333,"216"
"5235","18",-88.20144,43.265289,"53076",0.885340228999705,"216"
"5236","18",-88.45169,43.3182,"53078",-0.80310236627867,"216"
"5237","18",-87.95887,43.394676,"53080",-0.190918328824968,"216"
"5238","18",-88.27907,43.33278,"53086",0.246773377770952,"216"
"5239","18",-88.22641,43.14004,"53089",-1.47690164204118,"216"
"5240","18",-88.17879,43.446623,"53090",-2.24947991551495,"216"
"5241","18",-88.43299,43.502688,"53091",-0.521195760621234,"216"
"5242","18",-87.95085,43.223907,"53092",1.6358691718287,"216"
"5243","18",-88.73058,43.170606,"53094",-1.51858636466527,"216"
"5244","18",-88.18026,43.40328,"53095",2.09842002800521,"216"
"5245","18",-88.00914,43.234506,"53097",1.1673106038806,"216"
"5246","18",-88.70634,43.231506,"53098",0.34174756485659,"216"
"5247","18",-88.704914,43.414202,"53099",0.019531011327005,"216"
"5248","18",-87.662878,42.58098,"53101",0.673430102038314,"216"
"5249","18",-88.079983,42.500141,"53102",1.98867813859071,"216"
"5250","18",-88.20955,42.886982,"53103",0.74437356808003,"216"
"5251","18",-88.04908,42.551693,"53104",0.289777821099622,"216"
"5252","18",-88.28132,42.662671,"53105",0.00520833028791811,"216"
"5253","18",-87.94293,42.825711,"53108",-1.24369365143376,"216"
"5254","18",-88.144386,42.535968,"53109",-1.01622647752249,"216"
"5255","18",-87.86101,42.948416,"53110",-0.334015033871994,"216"
"5256","18",-88.74978,42.60027,"53114",-1.25447928704071,"216"
"5257","18",-88.6383,42.63427,"53115",-1.59488487362896,"216"
"5258","18",-88.47085,42.991622,"53118",0.183015824183502,"216"
"5259","18",-88.47117,42.881035,"53119",-0.68403232820882,"216"
"5260","18",-88.40435,42.797775,"53120",-1.96969906134026,"216"
"5261","18",-88.54214,42.711105,"53121",0.64210685502877,"216"
"5262","18",-88.0842,43.050762,"53122",0.00354042976228398,"216"
"5263","18",-88.56234,42.546003,"53125",-0.490972636011556,"216"
"5264","18",-87.96609,42.778642,"53126",1.36938405409603,"216"
"5265","18",-88.374455,42.960098,"53127",0.276733750481268,"216"
"5266","18",-88.33443,42.526028,"53128",0.665928055055284,"216"
"5267","18",-87.99839,42.937448,"53129",-0.913439444758969,"216"
"5268","18",-88.05121,42.941264,"53130",-0.677063013692641,"216"
"5269","18",-88.00891,42.896145,"53132",0.673324533614761,"216"
"5270","18",-88.594815,42.560001,"53134",-0.17568857708207,"216"
"5271","18",-88.66382,43.000999,"53137",-1.92603837414199,"216"
"5272","18",-88.541721,42.66749,"53138",0.500382805313219,"216"
"5273","18",-88.12599,42.691937,"53139",1.28778357704296,"216"
"5274","18",-87.82979,42.60217,"53140",0.504664022039674,"216"
"5275","18",-87.662878,42.58098,"53141",-0.757161174977723,"216"
"5276","18",-87.87878,42.559823,"53142",0.0145204075537695,"216"
"5277","18",-87.83043,42.56427,"53143",0.301583892888822,"216"
"5278","18",-87.87617,42.601842,"53144",0.353856439394861,"216"
"5279","18",-88.15414,42.973663,"53146",0.838981118270508,"216"
"5280","18",-88.45828,42.587613,"53147",0.37211164657305,"216"
"5281","18",-88.35965,42.649557,"53148",-1.86595144664247,"216"
"5282","18",-88.34409,42.872477,"53149",-1.19596056504353,"216"
"5283","18",-88.12464,42.901235,"53150",0.891821880615159,"216"
"5284","18",-88.09438,42.980163,"53151",1.30436857155435,"216"
"5285","18",-88.232632,42.574616,"53152",0.527398458103938,"216"
"5286","18",-88.40501,42.935259,"53153",-2.02083683594587,"216"
"5287","18",-87.8992,42.884347,"53154",0.612177711051962,"216"
"5288","18",-88.58987,42.879242,"53156",-0.218534616582544,"216"
"5289","18",-88.358167,42.540048,"53157",-0.0724762497370459,"216"
"5290","18",-87.87201,42.529075,"53158",-0.683700836582005,"216"
"5291","18",-88.296914,42.555695,"53159",-0.568023165284709,"216"
"5292","18",-88.22308,42.742629,"53167",-0.867698490247613,"216"
"5293","18",-88.12444,42.573081,"53168",-0.211211139361246,"216"
"5294","18",-88.17065,42.550263,"53170",-0.0519286670468806,"216"
"5295","18",-87.903161,42.642298,"53171",-0.0923163752027325,"216"
"5296","18",-87.86395,42.909816,"53172",-0.00428184588401756,"216"
"5297","18",-88.41179,42.642223,"53176",-1.54212334323331,"216"
"5298","18",-87.91692,42.699169,"53177",-0.22629797444052,"216"
"5299","18",-88.59572,43.015999,"53178",-0.207569816122966,"216"
"5300","18",-88.13454,42.515668,"53179",-1.18031916266442,"216"
"5301","18",-88.25761,42.515596,"53181",-0.194791369050174,"216"
"5302","18",-88.04658,42.696322,"53182",-1.69384754528446,"216"
"5303","18",-88.37771,43.002534,"53183",-1.72604245570036,"216"
"5304","18",-88.59862,42.532636,"53184",-2.3516989287796,"216"
"5305","18",-88.19409,42.798555,"53185",-1.47490356301639,"216"
"5306","18",-88.20924,43.015289,"53186",-0.81836181003128,"216"
"5307","18",-88.302997,43.018696,"53187",-1.06674153415825,"216"
"5308","18",-88.26852,43.020762,"53188",-0.285274913438429,"216"
"5309","18",-88.264,42.967394,"53189",1.87998275337376,"216"
"5310","18",-88.73279,42.818747,"53190",0.835655338179353,"216"
"5311","18",-88.54021,42.573162,"53191",-0.918705556642518,"216"
"5312","18",-88.18285,42.511818,"53192",0.375722608536387,"216"
"5313","18",-87.662878,42.58098,"53194",-0.401799231700419,"216"
"5314","18",-88.48262,42.512403,"53195",0.084874119988012,"216"
"5315","18",-88.56557,42.566752,"53197",0.119879502267992,"216"
"5316","18",-88.17,42.55,"53199",1.33977133331544,"216"
"5317","18",-87.958409,43.011264,"53201",1.56467318984013,"216"
"5318","18",-87.9005,43.046213,"53202",-0.594987058668182,"216"
"5319","18",-87.91548,43.037963,"53203",-1.39668394668343,"216"
"5320","18",-87.92625,43.017414,"53204",-0.40962086017831,"216"
"5321","18",-87.93473,43.053763,"53205",-2.21336690214561,"216"
"5322","18",-87.93476,43.076179,"53206",-1.15990108572047,"216"
"5323","18",-87.89998,42.985465,"53207",1.81492562657731,"216"
"5324","18",-87.96618,43.047863,"53208",0.906260206055418,"216"
"5325","18",-87.94727,43.11941,"53209",-0.11022428206398,"216"
"5326","18",-87.97423,43.068962,"53210",0.6002922108313,"216"
"5327","18",-87.8859,43.083012,"53211",0.133039748956256,"216"
"5328","18",-87.9103,43.072062,"53212",0.219956789523896,"216"
"5329","18",-88.00012,43.049012,"53213",0.751346506994547,"216"
"5330","18",-88.01273,43.020363,"53214",0.882620295051113,"216"
"5331","18",-87.94343,42.999364,"53215",0.136503890945774,"216"
"5332","18",-87.9749,43.086711,"53216",-0.197254010257607,"216"
"5333","18",-87.90894,43.14351,"53217",-0.0321162407715957,"216"
"5334","18",-87.99436,43.11096,"53218",0.332648952901485,"216"
"5335","18",-87.99213,42.996614,"53219",1.14906940705033,"216"
"5336","18",-87.99141,42.969115,"53220",0.276883214254631,"216"
"5337","18",-87.9457,42.953915,"53221",1.22387124074821,"216"
"5338","18",-88.02823,43.083261,"53222",0.64460671101977,"216"
"5339","18",-87.98717,43.163692,"53223",-1.53951420642208,"216"
"5340","18",-88.04032,43.153865,"53224",-0.729514740751236,"216"
"5341","18",-88.04121,43.11576,"53225",0.0724435754821673,"216"
"5342","18",-88.04239,43.048545,"53226",0.696565099032681,"216"
"5343","18",-88.03717,42.997647,"53227",-1.1444942244951,"216"
"5344","18",-88.03798,42.966681,"53228",-0.310070812197461,"216"
"5345","18",-87.93373,43.037313,"53233",1.18713098217544,"216"
"5346","18",-87.87452,42.971156,"53235",-2.97957189182089,"216"
"5347","18",-87.91,42.94,"53244",0.584471016296267,"216"
"5348","18",-87.913934,43.038663,"53259",0.817536715489366,"216"
"5349","18",-88.06044,43.074583,"53263",-0.838630551334566,"216"
"5350","18",-87.909834,43.044013,"53267",-1.06978701094576,"216"
"5351","18",-87.909584,43.038513,"53268",-0.76250190762267,"216"
"5352","18",-87.903634,43.038763,"53270",0.343556883544943,"216"
"5353","18",-87.902384,43.038863,"53277",-0.15283129806868,"216"
"5354","18",-87.902384,43.038863,"53278",-1.97450519694834,"216"
"5355","18",-87.957786,43.040963,"53280",-1.01874887217375,"216"
"5356","18",-87.957786,43.040963,"53281",0.158207570979314,"216"
"5357","18",-87.909784,43.040613,"53288",-0.57167499025121,"216"
"5358","18",-87.914034,43.037263,"53290",-0.209981463513739,"216"
"5359","18",-87.919135,43.040813,"53293",1.10510312349793,"216"
"5360","18",-87.675979,42.727153,"53401",-0.359920792774981,"216"
"5361","18",-87.79747,42.767286,"53402",0.248601300041919,"216"
"5362","18",-87.80062,42.704519,"53403",-1.14358219465064,"216"
"5363","18",-87.80534,42.743169,"53404",-1.22491626273373,"216"
"5364","18",-87.82424,42.714369,"53405",1.42081795840206,"216"
"5365","18",-87.85827,42.730807,"53406",-1.01750455348347,"216"
"5366","18",-87.782818,42.731224,"53407",0.241357877831155,"216"
"5367","18",-87.675979,42.727153,"53408",-0.531125533600321,"216"
"5368","18",-88.782526,42.999481,"53449",0.927814919591424,"216"
"5369","18",-87.675979,42.727153,"53490",0.699227165899888,"216"
"5370","18",-89.070448,42.605454,"53501",0.470046481621486,"216"
"5371","18",-88.82547,42.642661,"53505",0.623728885285453,"216"
"5372","18",-89.04291,42.526464,"53511",-0.532537982593085,"216"
"5373","18",-89.072779,42.669779,"53512",-0.137908498900998,"216"
"5374","18",-89.40088,42.839241,"53521",0.0946099500199006,"216"
"5375","18",-89.02274,42.99273,"53523",-1.39813578939082,"216"
"5376","18",-88.85412,42.551253,"53525",0.425627334136964,"216"
"5377","18",-89.1967,43.073751,"53527",-0.933535716229499,"216"
"5378","18",-89.09349,43.055415,"53531",-1.39030846053525,"216"
"5379","18",-89.33659,43.240098,"53532",1.36257941762444,"216"
"5380","18",-89.07223,42.841688,"53534",1.14338041950639,"216"
"5381","18",-89.2802,42.772516,"53536",-0.444846023830979,"216"
"5382","18",-89.20998,42.668944,"53537",0.0135575170339864,"216"
"5383","18",-88.84813,42.924942,"53538",-0.370220965028134,"216"
"5384","18",-89.15942,42.632325,"53542",0.105152698761282,"216"
"5385","18",-89.04277,42.69146,"53545",1.01411949927771,"216"
"5386","18",-88.99528,42.666761,"53546",0.432673529227556,"216"
"5387","18",-89.030111,42.729359,"53547",-0.0818201013233976,"216"
"5388","18",-89.07,42.68,"53548",1.31967425785605,"216"
"5389","18",-88.79321,42.993905,"53549",1.09379666327949,"216"
"5390","18",-88.90838,43.082761,"53551",-0.472960628501633,"216"
"5391","18",-88.79719,43.339823,"53557",-1.94488123316763,"216"
"5392","18",-89.28954,43.015498,"53558",0.722433700477164,"216"
"5393","18",-89.07464,43.172619,"53559",-0.909734109535386,"216"
"5394","18",-88.95595,42.778497,"53563",-0.893966494554243,"216"
"5395","18",-89.35853,43.277409,"53571",0.222805084766353,"216"
"5396","18",-89.38478,42.929208,"53575",1.09956401593608,"216"
"5397","18",-89.24268,42.635236,"53576",0.813223248325972,"216"
"5398","18",-88.86721,43.296299,"53579",-1.04529362184977,"216"
"5399","18",-88.7226,42.518695,"53585",1.57105207249837,"216"
"5400","18",-89.22432,42.926473,"53589",0.3154527903338,"216"
"5401","18",-89.2253,43.189953,"53590",1.48581846571262,"216"
"5402","18",-89.423861,43.06956,"53591",-1.04737984348753,"216"
"5403","18",-88.97553,43.18584,"53594",0.77476058648021,"216"
"5404","18",-89.26288,43.192403,"53596",1.56699487883425,"216"
"5405","18",-89.45408,43.182873,"53597",2.14721181841618,"216"
"5406","18",-89.34203,43.21352,"53598",0.860115177347913,"216"
"5407","18",-88.079487,42.547163,"53648",-0.0787373339840245,"216"
"5408","18",-89.423861,43.06956,"53701",-0.467444656685722,"216"
"5409","18",-89.423861,43.06956,"53702",1.55343785463913,"216"
"5410","18",-89.37727,43.078646,"53703",0.512082967559322,"216"
"5411","18",-89.34968,43.121416,"53704",-0.15305457948361,"216"
"5412","18",-89.45049,43.073395,"53705",-0.1179404415076,"216"
"5413","18",-89.40774,43.074296,"53706",-0.434629351435523,"216"
"5414","18",-89.423861,43.06956,"53707",1.6408263282998,"216"
"5415","18",-89.423861,43.06956,"53708",-1.06959438872267,"216"
"5416","18",-89.423861,43.06956,"53709",-1.65186784940769,"216"
"5417","18",-89.423861,43.06956,"53710",0.375395041093702,"216"
"5418","18",-89.44499,43.036696,"53711",0.437003045832764,"216"
"5419","18",-89.39154,43.037647,"53713",-0.90456173949603,"216"
"5420","18",-89.31786,43.099861,"53714",0.402488809579782,"216"
"5421","18",-89.40024,43.061546,"53715",-0.749655265070268,"216"
"5422","18",-89.32085,43.065621,"53716",1.05870649143421,"216"
"5423","18",-89.2704,43.095178,"53718",-0.22928068179598,"216"
"5424","18",-89.423861,43.06956,"53725",1.35812904309468,"216"
"5425","18",-89.423861,43.06956,"53726",-0.380859156104213,"216"
"5426","18",-89.423861,43.06956,"53744",0.104022241870117,"216"
"5427","18",-89.4,43.07,"53774",-0.414057647117813,"216"
"5428","18",-89.423861,43.06956,"53777",-0.991338920469372,"216"
"5429","18",-89.423861,43.06956,"53778",-0.190736658673932,"216"
"5430","18",-89.324196,43.098202,"53779",-0.677887379606087,"216"
"5431","18",-89.423861,43.06956,"53780",0.361408734564099,"216"
"5432","18",-89.423861,43.06956,"53782",-0.491223973202079,"216"
"5433","18",-89.285235,43.15955,"53783",-0.0296609453146122,"216"
"5434","18",-89.338447,43.048908,"53784",0.209990412487725,"216"
"5435","18",-89.423861,43.06956,"53785",-0.60193751507184,"216"
"5436","18",-89.423861,43.06956,"53786",-0.806377387566362,"216"
"5437","18",-89.423861,43.06956,"53787",1.37086788612571,"216"
"5438","18",-89.37632,43.076691,"53788",1.28865767545027,"216"
"5439","18",-89.423861,43.06956,"53789",-1.29331632958887,"216"
"5440","18",-89.423861,43.06956,"53790",0.830652714340068,"216"
"5441","18",-89.423861,43.06956,"53791",0.300348238649103,"216"
"5442","18",-89.423861,43.06956,"53792",-0.646496639839671,"216"
"5443","18",-89.423861,43.06956,"53793",-1.25973141122621,"216"
"5444","18",-89.423861,43.06956,"53794",0.634181437633088,"216"
"5445","18",-89.47101,43.549851,"53901",1.90199678611512,"216"
"5446","18",-89.36681,43.321005,"53911",0.870133332334204,"216"
"5447","18",-88.84058,43.456814,"53916",1.40262788663394,"216"
"5448","18",-88.704914,43.414202,"53917",0.339219482685443,"216"
"5449","18",-88.71347,43.518602,"53922",0.182465388491065,"216"
"5450","18",-89.04091,43.340383,"53925",-0.00980200695467093,"216"
"5451","18",-89.14912,43.426936,"53928",0.471752289376932,"216"
"5452","18",-89.05837,43.407179,"53932",2.5694691800721,"216"
"5453","18",-89.32342,43.522529,"53954",-0.200452240585498,"216"
"5454","18",-89.4171,43.404191,"53955",1.49622270355954,"216"
"5455","18",-89.01137,43.544491,"53956",-0.600677418317495,"216"
"5456","18",-89.006845,43.535249,"53957",-1.02490870830758,"216"
"5457","18",-89.24134,43.442214,"53960",1.13506691228618,"216"
"5458","18",-89.30897,43.49534,"53969",0.609395167859041,"216"
"5459","18",-89.404154,43.39269,"53995",-0.302964129728364,"216"
"5460","18",-88.452481,42.324761,"60001",-0.942957817798753,"216"
"5461","18",-88.09995,42.46617,"60002",0.122181853334123,"216"
"5462","18",-87.97723,42.108428,"60004",-0.362369511920151,"216"
"5463","18",-87.98464,42.069327,"60005",0.971620701692184,"216"
"5464","18",-87.68732,41.811929,"60006",-1.23865165044136,"216"
"5465","18",-87.99847,42.005978,"60007",-1.28782387086892,"216"
"5466","18",-88.02508,42.07506,"60008",-0.512549100275288,"216"
"5467","18",-87.68732,41.811929,"60009",0.517356401913925,"216"
"5468","18",-88.15231,42.160791,"60010",0.281226745042914,"216"
"5469","18",-87.610053,42.322814,"60011",-0.465628276293546,"216"
"5470","18",-88.31664,42.265643,"60012",0.701591312057218,"216"
"5471","18",-88.24338,42.217523,"60013",-0.558592296472355,"216"
"5472","18",-88.33066,42.226623,"60014",0.520130419591014,"216"
"5473","18",-87.86556,42.169325,"60015",1.51710131086263,"216"
"5474","18",-87.89058,42.047178,"60016",-0.219100522875223,"216"
"5475","18",-87.894366,42.028779,"60017",1.25568258694177,"216"
"5476","18",-87.89234,42.008429,"60018",0.374792001217304,"216"
"5477","18",-87.907066,42.024278,"60019",-2.77883428561895,"216"
"5478","18",-88.17822,42.409445,"60020",0.214878725138526,"216"
"5479","18",-88.21676,42.194946,"60021",-1.88270495049486,"216"
"5480","18",-87.76252,42.130976,"60022",0.51286228817042,"216"
"5481","18",-87.81922,42.07672,"60025",-0.675910840795885,"216"
"5482","18",-87.68732,41.811929,"60026",1.55370606660787,"216"
"5483","18",-87.79286,42.056529,"60029",0.948754271909094,"216"
"5484","18",-88.03433,42.338955,"60030",0.282743520498796,"216"
"5485","18",-87.93517,42.375821,"60031",-0.445615512351245,"216"
"5486","18",-88.61431,42.424338,"60033",0.0861330555562034,"216"
"5487","18",-88.43125,42.468318,"60034",-0.833108071704709,"216"
"5488","18",-87.80956,42.181875,"60035",0.837957422457158,"216"
"5489","18",-87.80808,42.21196,"60037",-1.8332421720978,"216"
"5490","18",-88.014072,42.097976,"60038",-0.0948818520835745,"216"
"5491","18",-88.452481,42.324761,"60039",-0.201574341634769,"216"
"5492","18",-87.81421,42.205724,"60040",-1.70914229381927,"216"
"5493","18",-88.15303,42.372721,"60041",0.0350377895932547,"216"
"5494","18",-88.20074,42.277691,"60042",-0.169312229930076,"216"
"5495","18",-87.716,42.088128,"60043",-0.181761226780009,"216"
"5496","18",-87.86309,42.286222,"60044",-0.514265548690044,"216"
"5497","18",-87.86093,42.238087,"60045",-0.375586957507705,"216"
"5498","18",-88.05462,42.410687,"60046",0.0162239870422338,"216"
"5499","18",-88.05859,42.199957,"60047",-0.721701447141647,"216"
"5500","18",-87.95169,42.290922,"60048",-0.300702639343459,"216"
"5501","18",-88.041875,42.198674,"60049",1.39030366531147,"216"
"5502","18",-88.24769,42.348406,"60050",-0.868105439000912,"216"
"5503","18",-88.452481,42.324761,"60051",0.834267096861615,"216"
"5504","18",-87.78882,42.041999,"60053",-1.15755465558651,"216"
"5505","18",-88.260692,42.35344,"60054",0.254201310016483,"216"
"5506","18",-88.014072,42.097976,"60055",1.69839853759682,"216"
"5507","18",-87.93621,42.065427,"60056",0.7819341335704,"216"
"5508","18",-88.01172,42.263623,"60060",-0.722064938453588,"216"
"5509","18",-87.96779,42.229856,"60061",0.100864200269297,"216"
"5510","18",-87.84303,42.124576,"60062",-0.0533798860808047,"216"
"5511","18",-87.85202,42.326072,"60064",-0.301179974493544,"216"
"5512","18",-87.68732,41.811929,"60065",0.626141347974005,"216"
"5513","18",-88.04917,42.10979,"60067",0.0885110904612381,"216"
"5514","18",-87.84158,42.01183,"60068",-1.79540441262613,"216"
"5515","18",-87.92717,42.188074,"60069",1.59768988836972,"216"
"5516","18",-87.92816,42.105576,"60070",-0.423632049319458,"216"
"5517","18",-88.3028,42.464639,"60071",0.669152794009976,"216"
"5518","18",-88.30274,42.405464,"60072",-0.425616258089197,"216"
"5519","18",-88.09647,42.366253,"60073",-0.082736692125695,"216"
"5520","18",-88.02546,42.143819,"60074",1.13175005332279,"216"
"5521","18",-87.610053,42.322814,"60075",-1.29909208962805,"216"
"5522","18",-87.7321,42.03618,"60076",1.52908481249711,"216"
"5523","18",-87.75764,42.033313,"60077",0.475260730198302,"216"
"5524","18",-87.68732,41.811929,"60078",2.59108834881576,"216"
"5525","18",-87.610053,42.322814,"60079",-0.829700527354403,"216"
"5526","18",-88.276047,42.442519,"60080",-1.33339074682809,"216"
"5527","18",-88.22167,42.441869,"60081",0.29656728472379,"216"
"5528","18",-87.812064,42.116377,"60082",0.544247815611932,"216"
"5529","18",-87.92935,42.428187,"60083",0.275693912427015,"216"
"5530","18",-88.14328,42.263181,"60084",-0.148688690752442,"216"
"5531","18",-87.86187,42.361271,"60085",0.563544027713106,"216"
"5532","18",-87.776595,42.43335,"60086",-0.770170346130101,"216"
"5533","18",-87.86525,42.404272,"60087",-0.049232302910512,"216"
"5534","18",-87.85284,42.312372,"60088",1.30404637333287,"216"
"5535","18",-87.96393,42.167638,"60089",-0.449904162190285,"216"
"5536","18",-87.92958,42.131526,"60090",-1.15554295648814,"216"
"5537","18",-87.72373,42.077178,"60091",-2.44774740324029,"216"
"5538","18",-87.610053,42.322814,"60092",1.3860999732708,"216"
"5539","18",-87.75016,42.104127,"60093",-0.43499356441811,"216"
"5540","18",-87.68732,41.811929,"60094",0.292819092912198,"216"
"5541","18",-87.68732,41.811929,"60095",-0.0163047661840055,"216"
"5542","18",-87.83018,42.48067,"60096",-1.08236028907211,"216"
"5543","18",-88.3495,42.384504,"60097",2.2061296384289,"216"
"5544","18",-88.43884,42.316121,"60098",-0.69995444747423,"216"
"5545","18",-87.84862,42.451371,"60099",-0.792473550831701,"216"
"5546","18",-88.00222,41.931573,"60101",0.480009222792358,"216"
"5547","18",-88.31849,42.17315,"60102",-1.06590804793565,"216"
"5548","18",-88.17257,41.977477,"60103",-1.65443704890026,"216"
"5549","18",-87.87642,41.882924,"60104",0.423733405125969,"216"
"5550","18",-88.088716,41.839679,"60105",-1.34938749280492,"216"
"5551","18",-87.95117,41.956479,"60106",0.614427258775672,"216"
"5552","18",-88.17657,42.023977,"60107",0.0121558560343015,"216"
"5553","18",-88.08256,41.94954,"60108",0.680696356244881,"216"
"5554","18",-88.54829,42.052112,"60109",0.526740112962963,"216"
"5555","18",-88.27227,42.121188,"60110",-0.560426848242685,"216"
"5556","18",-88.84223,41.998231,"60111",1.25221686464327,"216"
"5557","18",-88.6899,41.921121,"60112",0.705549301154194,"216"
"5558","18",-88.96438,41.93171,"60113",-1.29432081754727,"216"
"5559","18",-88.088716,41.839679,"60114",-1.25253381848804,"216"
"5560","18",-88.74617,41.924127,"60115",0.529224299554255,"216"
"5561","18",-88.088716,41.839679,"60116",0.761266355277291,"216"
"5562","18",-88.088716,41.839679,"60117",-0.612671398832234,"216"
"5563","18",-88.28891,42.101502,"60118",0.473516137162267,"216"
"5564","18",-88.46429,41.876506,"60119",1.52637351921864,"216"
"5565","18",-88.25922,42.037176,"60120",-1.06815855605984,"216"
"5566","18",-88.3126,42.04133,"60121",-0.00572285226380915,"216"
"5567","18",-88.304994,42.067101,"60122",0.837925811776103,"216"
"5568","18",-88.32393,42.034776,"60123",0.809241488144911,"216"
"5569","18",-88.28,42.03,"60124",0.709210664661666,"216"
"5570","18",-88.088716,41.839679,"60125",0.619302536411874,"216"
"5571","18",-87.94181,41.89103,"60126",-0.103602556111648,"216"
"5572","18",-88.134469,41.878878,"60127",0.0672247049721713,"216"
"5573","18",-88.088716,41.839679,"60128",0.655336499803827,"216"
"5574","18",-88.97084,42.034502,"60129",0.100087454051594,"216"
"5575","18",-87.81235,41.871331,"60130",0.937107659608729,"216"
"5576","18",-87.87468,41.93548,"60131",-0.199049099799857,"216"
"5577","18",-88.088716,41.839679,"60132",1.61733230026332,"216"
"5578","18",-88.144475,41.980896,"60133",-0.0955173949097244,"216"
"5579","18",-88.31957,41.885728,"60134",-1.28057517786924,"216"
"5580","18",-88.6906,42.10028,"60135",-0.368956564795469,"216"
"5581","18",-88.36942,42.099479,"60136",-0.282387643246553,"216"
"5582","18",-88.06285,41.869779,"60137",-0.720885569726911,"216"
"5583","18",-88.088716,41.839679,"60138",0.346252512422457,"216"
"5584","18",-88.07891,41.920228,"60139",-0.679652404211467,"216"
"5585","18",-88.5036,42.086218,"60140",2.54318540442836,"216"
"5586","18",-87.83865,41.858028,"60141",1.70442580468718,"216"
"5587","18",-88.42891,42.171973,"60142",-0.113582557013247,"216"
"5588","18",-88.02196,41.972328,"60143",-0.436837098157348,"216"
"5589","18",-88.420178,41.936977,"60144",-1.95144966878053,"216"
"5590","18",-88.76647,42.102014,"60145",-0.862887087945398,"216"
"5591","18",-88.87665,42.100571,"60146",0.140875182448687,"216"
"5592","18",-88.420178,41.936977,"60147",-0.17566721079497,"216"
"5593","18",-88.01723,41.875429,"60148",-1.34694912050072,"216"
"5594","18",-88.951205,41.964197,"60149",1.16551159584702,"216"
"5595","18",-88.88293,41.933061,"60150",0.431023288044818,"216"
"5596","18",-88.57626,41.91842,"60151",-1.23555638943495,"216"
"5597","18",-88.61034,42.242199,"60152",-0.0137018360445961,"216"
"5598","18",-87.84455,41.880281,"60153",-1.4640747663815,"216"
"5599","18",-87.88351,41.851257,"60154",-0.195474109727544,"216"
"5600","18",-87.85477,41.857931,"60155",1.10883589842666,"216"
"5601","18",-88.348484,42.185733,"60156",-2.07686500644729,"216"
"5602","18",-88.05606,41.970628,"60157",0.486657364982562,"216"
"5603","18",-87.68732,41.811929,"60159",0.132681253723372,"216"
"5604","18",-87.85978,41.89988,"60160",-0.0296689072047769,"216"
"5605","18",-87.68732,41.811929,"60161",0.656101950791141,"216"
"5606","18",-87.90101,41.872997,"60162",0.17282651354779,"216"
"5607","18",-87.91052,41.886794,"60163",0.339079076497647,"216"
"5608","18",-87.89627,41.91823,"60164",0.56501028164499,"216"
"5609","18",-87.88046,41.90158,"60165",-0.224983170717973,"216"
"5610","18",-87.68732,41.811929,"60168",-0.932909851123262,"216"
"5611","18",-88.12,42.04,"60169",-0.472530571430591,"216"
"5612","18",-88.425931,42.025776,"60170",1.37700287416653,"216"
"5613","18",-87.84013,41.92583,"60171",1.75768909594924,"216"
"5614","18",-88.08704,41.980761,"60172",0.809845501202097,"216"
"5615","18",-88.04814,42.051927,"60173",-0.909899244397036,"216"
"5616","18",-88.30498,41.919808,"60174",-2.00304019151332,"216"
"5617","18",-88.38326,41.944577,"60175",1.06664525210968,"216"
"5618","18",-87.87193,41.95683,"60176",-0.00385299853985655,"216"
"5619","18",-88.30609,41.99215,"60177",-1.89081377798027,"216"
"5620","18",-88.68704,41.990505,"60178",-0.191477342757844,"216"
"5621","18",-88.223655,42.079336,"60179",0.646222353504943,"216"
"5622","18",-88.52606,42.229437,"60180",-0.491867456643039,"216"
"5623","18",-87.97813,41.880429,"60181",-0.577391560599486,"216"
"5624","18",-88.59915,41.908736,"60182",1.46906075594069,"216"
"5625","18",-88.420178,41.936977,"60183",-0.246320785674574,"216"
"5626","18",-88.25176,41.953427,"60184",-1.1342646150759,"216"
"5627","18",-88.20502,41.891978,"60185",-0.0744971898365382,"216"
"5628","18",-88.088716,41.839679,"60186",-1.14103680482845,"216"
